transaction_id,customer_id,merchant_id,order_value,payment_method,product_category,quantity,account_age_days,previous_orders,previous_returns,previous_refunds,return_rate,rto_rate,days_since_last_order,orders_last_7_days,orders_last_30_days,address_change_count,device_account_count,shipping_distance_km,pincode_risk_score,delivery_attempts,historical_customer_risk,is_weekend,hour_of_day,customer_order_frequency,payment_failure_count,previous_chargebacks,previous_rto_count,label
RZ_100138,CUST_118047,MERCH_025,43619.36,CREDIT_CARD,Electronics,2,644,50,3,3,0.06,0.02,19,0,2,0,1,651.8,0.4186,0,0.028,1,10,2.33,0,0,1,0
RZ_100139,CUST_110230,MERCH_017,3818.29,COD,Footwear,1,292,7,0,0,0.0,0.0,42,0,0,0,2,1228.6,0.1423,1,0.03,0,14,0.72,0,0,0,0
RZ_100140,CUST_115707,MERCH_025,377.79,COD,Beauty & Personal Care,1,51,2,0,0,0.0,0.0,66,1,2,0,1,463.9,0.1266,0,0.0,0,21,1.18,0,0,0,0
RZ_100141,CUST_111494,MERCH_010,1248.62,COD,Beauty & Personal Care,2,489,34,0,0,0.0,0.0,12,0,1,0,1,347.4,0.2607,0,0.0,0,5,2.09,0,0,0,0
RZ_100142,CUST_101306,MERCH_005,14793.79,CREDIT_CARD,Footwear,3,1,0,0,0,0.0,0.0,1,1,3,1,1,255.0,0.3256,0,0.0,0,5,0.0,0,0,0,0
RZ_100143,CUST_106776,MERCH_006,4324.04,UPI,Home & Kitchen,1,81,4,0,0,0.0,0.0,53,1,3,0,1,1404.6,0.1775,1,0.03,0,11,1.48,1,0,0,0
RZ_100144,CUST_109474,MERCH_006,5867.23,UPI,Footwear,4,23,1,0,1,0.0,0.0,2,2,6,1,2,1388.6,0.6045,1,0.12,0,8,1.0,3,0,0,0
RZ_100145,CUST_107526,MERCH_006,1691.88,UPI,Jewelry & Accessories,1,188,4,0,0,0.0,0.0,19,0,3,0,1,521.6,0.0304,0,0.0,1,11,0.64,0,0,0,0
RZ_100146,CUST_105530,MERCH_025,1887.42,COD,Fashion & Apparel,1,7,0,0,0,0.0,0.0,4,1,2,0,1,353.1,0.1811,0,0.0,0,2,0.0,0,0,0,0
RZ_100147,CUST_103748,MERCH_014,5561.72,CREDIT_CARD,Electronics,1,275,13,0,0,0.0,0.0,21,0,0,0,2,480.9,0.3378,0,0.03,0,10,1.42,0,0,0,0
RZ_100148,CUST_113545,MERCH_013,3507.81,CREDIT_CARD,Fashion & Apparel,1,108,3,0,0,0.0,0.0,22,0,0,1,1,402.3,0.4381,0,0.0,0,17,0.83,0,0,0,0
RZ_100149,CUST_100663,MERCH_013,20038.6,UPI,Jewelry & Accessories,8,52,1,0,0,0.0,0.0,5,0,1,0,1,565.4,0.1212,0,0.03,0,8,0.58,1,0,0,0
RZ_100150,CUST_101998,MERCH_025,5806.01,COD,Electronics,1,323,9,0,1,0.0,0.0,63,0,1,1,1,798.1,0.3841,1,0.03,1,15,0.84,1,0,0,0
RZ_100151,CUST_107994,MERCH_010,2169.78,CREDIT_CARD,Beauty & Personal Care,1,13,0,0,0,0.0,0.0,9,0,0,0,1,993.0,0.3838,0,0.0,1,22,0.0,0,0,0,0
RZ_100152,CUST_117879,MERCH_016,26287.64,COD,Electronics,3,43,1,0,0,0.0,0.0,22,0,1,1,1,1145.4,0.4561,0,0.0,0,1,0.7,0,0,0,0
RZ_100153,CUST_103304,MERCH_007,17818.16,UPI,Home & Kitchen,2,97,7,0,0,0.0,0.0,6,0,1,0,1,377.9,0.0885,0,0.0,1,14,2.16,0,0,0,0
RZ_100154,CUST_118237,MERCH_003,1146.7,CREDIT_CARD,Beauty & Personal Care,3,225,16,6,6,0.375,0.4375,12,4,6,2,1,855.6,0.4741,0,0.3444,0,13,2.13,2,0,7,0
RZ_100155,CUST_113808,MERCH_015,5023.54,UPI,Fashion & Apparel,1,60,4,0,0,0.0,0.0,48,0,2,0,1,758.0,0.0785,2,0.0,1,9,2.0,0,0,0,0
RZ_100156,CUST_106585,MERCH_023,3936.64,UPI,Beauty & Personal Care,4,32,0,0,0,0.0,0.0,152,0,1,0,1,619.1,0.083,1,0.0,0,13,0.0,0,0,0,0
RZ_100157,CUST_117675,MERCH_005,9154.21,UPI,Electronics,1,10,0,0,0,0.0,0.0,11,1,4,0,1,810.9,0.5424,0,0.0,0,20,0.0,0,0,0,0
RZ_100158,CUST_119965,MERCH_025,5115.95,UPI,Footwear,1,117,6,0,0,0.0,0.0,3,2,2,0,1,1244.3,0.2525,1,0.0,1,5,1.54,0,0,0,0
RZ_100159,CUST_111649,MERCH_008,5400.0,COD,Fashion & Apparel,1,234,7,1,2,0.1429,0.0,22,0,0,0,1,1008.2,0.2437,0,0.05,0,8,0.9,0,0,0,0
RZ_100160,CUST_101636,MERCH_022,9880.5,COD,Electronics,1,195,14,1,1,0.0714,0.3571,1,2,5,1,2,861.6,0.2948,0,0.3,0,19,2.15,4,2,5,0
RZ_100161,CUST_117082,MERCH_005,5163.26,COD,Electronics,1,393,22,0,0,0.0,0.0,24,0,2,1,2,829.0,0.346,3,0.03,0,8,1.68,0,0,0,1
RZ_100162,CUST_104737,MERCH_002,17490.9,DEBIT_CARD,Electronics,1,489,19,1,1,0.0526,0.0,16,0,1,0,1,1667.7,0.5643,0,0.0184,0,11,1.17,0,0,0,0
RZ_100163,CUST_114555,MERCH_019,321.12,CREDIT_CARD,Beauty & Personal Care,1,75,0,0,0,0.0,0.0,52,1,3,0,1,822.5,0.4859,0,0.0,0,17,0.0,0,0,0,0
RZ_100164,CUST_113877,MERCH_011,24270.75,UPI,Home & Kitchen,3,135,9,0,0,0.0,0.0,23,0,2,0,1,802.5,0.3423,0,0.0,0,0,2.0,0,0,0,0
RZ_100165,CUST_100854,MERCH_011,1875.91,UPI,Electronics,1,52,1,0,0,0.0,0.0,72,0,4,0,1,1169.2,0.0765,0,0.0,0,16,0.58,0,0,0,0
RZ_100166,CUST_105855,MERCH_003,712.49,UPI,Beauty & Personal Care,1,190,10,0,0,0.0,0.0,37,0,3,0,1,938.2,0.1962,0,0.03,0,10,1.58,1,0,0,0
RZ_100167,CUST_107392,MERCH_013,542.13,UPI,Fashion & Apparel,1,370,4,0,0,0.0,0.0,46,0,1,0,1,1232.2,0.4844,1,0.09,1,15,0.32,3,0,0,0
RZ_100168,CUST_113949,MERCH_020,987.67,CREDIT_CARD,Footwear,1,46,2,0,0,0.0,0.0,13,0,1,1,2,579.9,0.1442,3,0.03,1,1,1.3,0,0,0,0
RZ_100169,CUST_118091,MERCH_019,1024.67,UPI,Beauty & Personal Care,1,154,9,1,1,0.1111,0.0,18,0,0,0,1,632.9,0.3671,1,0.0389,0,12,1.75,0,0,0,0
RZ_100170,CUST_105791,MERCH_023,2054.09,CREDIT_CARD,Fashion & Apparel,1,128,9,0,0,0.0,0.0,35,0,1,0,1,1054.6,0.1781,1,0.06,1,11,2.11,2,0,0,0
RZ_100171,CUST_104931,MERCH_015,2318.06,COD,Fashion & Apparel,3,133,4,0,0,0.0,0.0,49,0,2,1,1,159.9,0.3092,0,0.06,1,9,0.9,2,0,0,0
RZ_100172,CUST_119894,MERCH_006,3637.91,DEBIT_CARD,Fashion & Apparel,2,210,10,0,1,0.0,0.0,1,0,3,0,1,427.1,0.131,0,0.03,1,10,1.43,1,0,0,0
RZ_100173,CUST_100202,MERCH_013,38400.0,COD,Electronics,1,669,5,2,2,0.4,0.2,9,1,1,4,2,1312.5,0.2661,1,0.24,1,7,0.22,0,0,1,1
RZ_100174,CUST_111447,MERCH_024,940.37,CREDIT_CARD,Beauty & Personal Care,1,198,6,0,1,0.0,0.0,4,1,4,0,2,479.3,0.1352,1,0.03,1,11,0.91,0,0,0,0
RZ_100175,CUST_112688,MERCH_018,996.13,UPI,Beauty & Personal Care,2,185,1,0,0,0.0,0.0,1,1,1,0,1,766.9,0.3333,1,0.0,0,19,0.16,0,0,0,0
RZ_100176,CUST_104389,MERCH_018,5094.72,UPI,Fashion & Apparel,5,3,0,0,0,0.0,0.0,32,1,3,0,1,1059.8,0.0927,1,0.0,1,5,0.0,0,0,0,0
RZ_100177,CUST_102327,MERCH_001,2348.14,CREDIT_CARD,Electronics,1,158,9,0,0,0.0,0.0,5,2,2,0,1,576.8,0.203,0,0.0,0,13,1.71,0,0,0,0
RZ_100178,CUST_108004,MERCH_021,4969.64,UPI,Jewelry & Accessories,1,263,3,0,0,0.0,0.0,7,0,1,2,1,632.3,0.1493,0,0.0,0,19,0.34,0,0,0,0
RZ_100179,CUST_119315,MERCH_023,14467.3,DEBIT_CARD,Electronics,1,146,2,0,0,0.0,0.0,6,1,3,0,1,429.5,0.0938,1,0.0,0,8,0.41,0,0,0,0
RZ_100180,CUST_107777,MERCH_025,4103.98,COD,Fashion & Apparel,2,83,1,0,0,0.0,0.0,19,1,3,0,1,1385.8,0.2111,1,0.03,0,5,0.36,1,0,0,0
RZ_100181,CUST_100197,MERCH_021,5264.91,CREDIT_CARD,Footwear,1,119,7,0,0,0.0,0.0,16,1,5,0,1,802.7,0.1177,0,0.0,0,17,1.76,0,0,0,0
RZ_100182,CUST_101930,MERCH_011,1723.34,UPI,Beauty & Personal Care,1,328,24,11,11,0.4583,0.25,7,1,1,1,1,477.3,0.4217,0,0.2779,1,10,2.2,1,0,6,0
RZ_100183,CUST_111774,MERCH_016,2023.24,UPI,Beauty & Personal Care,3,105,5,0,0,0.0,0.0,36,1,3,1,1,723.1,0.4498,0,0.0,0,5,1.43,0,0,0,0
RZ_100184,CUST_115087,MERCH_001,8133.32,UPI,Home & Kitchen,3,469,12,0,0,0.0,0.0,22,2,4,0,1,686.4,0.3717,1,0.03,1,12,0.77,1,0,0,0
RZ_100185,CUST_109339,MERCH_019,2040.06,COD,Fashion & Apparel,2,127,4,0,0,0.0,0.0,1,1,2,0,1,1121.7,0.1225,0,0.0,1,13,0.94,0,0,0,0
RZ_100186,CUST_111589,MERCH_008,616.36,UPI,Fashion & Apparel,1,409,13,0,1,0.0,0.0,14,0,1,1,1,310.9,0.5442,0,0.0,0,0,0.95,0,0,0,0
RZ_100187,CUST_118895,MERCH_019,5712.68,UPI,Electronics,2,114,8,0,0,0.0,0.0,18,0,4,0,1,130.9,0.4775,0,0.03,1,22,2.11,1,0,0,0
RZ_100188,CUST_115708,MERCH_023,24278.25,CREDIT_CARD,Electronics,2,42,0,0,0,0.0,0.0,66,2,3,0,1,1116.5,0.6334,0,0.0,0,2,0.0,0,0,0,0
RZ_100189,CUST_117043,MERCH_016,8315.09,DEBIT_CARD,Fashion & Apparel,2,196,10,0,0,0.0,0.0,2,0,1,0,2,1212.8,0.2977,0,0.06,0,0,1.53,1,0,0,0
RZ_100190,CUST_102811,MERCH_003,10572.98,COD,Home & Kitchen,2,822,51,1,2,0.0196,0.0,1,0,1,0,1,1112.5,0.3032,0,0.0069,1,18,1.86,0,0,0,0
RZ_100191,CUST_114243,MERCH_002,912.45,UPI,Beauty & Personal Care,1,163,2,0,1,0.0,0.0,24,0,1,0,1,740.7,0.0748,0,0.0,0,7,0.37,0,0,0,0
RZ_100192,CUST_106546,MERCH_012,7657.03,COD,Electronics,1,63,5,0,1,0.0,0.0,26,1,1,1,1,608.1,0.2581,1,0.03,1,21,2.38,1,0,0,0
RZ_100193,CUST_101986,MERCH_010,1728.46,UPI,Fashion & Apparel,2,135,11,0,0,0.0,0.0,1,1,1,1,1,1788.1,0.1429,0,0.0,0,20,2.44,0,0,0,0
RZ_100194,CUST_108338,MERCH_022,7025.42,COD,Electronics,2,187,8,0,0,0.0,0.0,2,0,1,0,1,330.2,0.3859,0,0.0,1,13,1.28,0,0,0,0
RZ_100195,CUST_111411,MERCH_002,4852.54,CREDIT_CARD,Home & Kitchen,1,21,1,0,0,0.0,0.0,15,0,1,0,1,848.3,0.3324,0,0.0,0,17,1.0,0,0,0,0
RZ_100196,CUST_102911,MERCH_021,1096.23,CREDIT_CARD,Fashion & Apparel,2,154,8,1,1,0.125,0.0,65,0,2,0,1,706.0,0.3005,2,0.0438,1,12,1.56,0,0,0,0
RZ_100197,CUST_101734,MERCH_005,766.98,COD,Fashion & Apparel,1,150,5,0,0,0.0,0.0,17,0,1,2,2,278.9,0.2166,1,0.03,1,14,1.0,0,0,0,1
RZ_100198,CUST_118227,MERCH_005,4915.56,DEBIT_CARD,Home & Kitchen,1,511,19,0,0,0.0,0.0,17,0,4,0,1,1063.5,0.3274,0,0.0,0,23,1.12,0,0,0,0
RZ_100199,CUST_108680,MERCH_006,14131.29,UPI,Jewelry & Accessories,1,116,9,0,0,0.0,0.0,79,0,0,0,3,1047.1,0.3202,0,0.06,0,20,2.33,0,0,0,0
RZ_100200,CUST_119360,MERCH_003,1138.9,UPI,Fashion & Apparel,1,447,32,23,23,0.7188,0.2188,1,2,4,4,1,1983.9,0.308,2,0.3582,0,13,2.15,1,0,7,0
RZ_100201,CUST_118343,MERCH_010,6498.8,COD,Home & Kitchen,3,72,0,0,0,0.0,0.0,13,0,1,0,1,579.9,0.0479,1,0.03,0,10,0.0,1,0,0,0
RZ_100202,CUST_105759,MERCH_005,2393.5,COD,Fashion & Apparel,4,22,0,0,0,0.0,0.0,1,1,3,0,1,600.0,0.0285,0,0.0,0,8,0.0,0,0,0,0
RZ_100203,CUST_102385,MERCH_024,5366.02,UPI,Home & Kitchen,2,120,8,1,1,0.125,0.0,20,0,1,0,1,350.5,0.4229,1,0.0438,0,8,2.0,0,0,0,0
RZ_100204,CUST_111111,MERCH_020,2357.37,COD,Jewelry & Accessories,1,110,7,4,4,0.5714,0.5714,1,5,7,0,2,891.1,0.4022,0,0.46,0,0,1.91,1,0,4,1
RZ_100205,CUST_104736,MERCH_005,1057.93,UPI,Beauty & Personal Care,1,154,1,0,0,0.0,0.0,13,1,2,1,1,289.1,0.4643,0,0.03,0,17,0.19,1,0,0,0
RZ_100206,CUST_101802,MERCH_015,4984.49,UPI,Electronics,2,217,7,0,0,0.0,0.0,33,0,3,0,1,215.3,0.4201,0,0.03,0,11,0.97,1,0,0,0
RZ_100207,CUST_108155,MERCH_017,2365.1,UPI,Beauty & Personal Care,1,478,36,5,5,0.1389,0.0,19,0,5,2,1,1008.7,0.2946,0,0.0486,0,22,2.26,0,0,0,0
RZ_100208,CUST_108120,MERCH_017,23577.53,COD,Home & Kitchen,4,271,7,0,0,0.0,0.0,11,1,2,0,1,1053.2,0.1986,0,0.0,0,6,0.77,0,0,0,0
RZ_100209,CUST_106616,MERCH_024,3848.25,COD,Fashion & Apparel,5,638,36,1,1,0.0278,0.0,62,0,4,1,1,515.6,0.316,0,0.0097,0,2,1.69,0,0,0,0
RZ_100210,CUST_114257,MERCH_018,1752.16,CREDIT_CARD,Beauty & Personal Care,1,150,7,0,0,0.0,0.0,95,0,2,1,1,464.3,0.2271,0,0.03,0,9,1.4,1,0,0,0
RZ_100211,CUST_114486,MERCH_010,2147.92,UPI,Fashion & Apparel,1,547,4,0,0,0.0,0.0,6,0,2,0,1,1274.6,0.0157,0,0.0,1,19,0.22,0,0,0,0
RZ_100212,CUST_116646,MERCH_023,4084.65,UPI,Fashion & Apparel,2,1,0,0,0,0.0,0.0,15,0,0,0,1,1039.0,0.2229,1,0.0,0,10,0.0,0,0,0,0
RZ_100213,CUST_114075,MERCH_007,3441.97,COD,Electronics,1,161,1,0,0,0.0,0.0,1,1,2,1,1,579.5,0.7007,0,0.0,0,12,0.19,0,0,0,0
RZ_100214,CUST_109208,MERCH_011,16880.4,COD,Home & Kitchen,5,31,1,0,1,0.0,0.0,62,0,0,1,1,344.8,0.1143,0,0.0,1,7,0.97,0,0,0,0
RZ_100215,CUST_116371,MERCH_014,8703.34,CREDIT_CARD,Electronics,1,450,4,0,0,0.0,0.0,49,1,5,0,1,1024.2,0.5191,1,0.0,0,21,0.27,0,0,0,0
RZ_100216,CUST_111835,MERCH_009,13722.65,UPI,Electronics,1,46,3,0,0,0.0,0.0,13,0,2,1,1,1116.2,0.2125,1,0.03,0,12,1.96,1,0,0,0
RZ_100217,CUST_113168,MERCH_017,1138.67,UPI,Fashion & Apparel,1,54,2,0,0,0.0,0.0,28,0,2,0,1,737.6,0.288,0,0.03,0,10,1.11,1,0,0,0
RZ_100218,CUST_102049,MERCH_002,853.87,COD,Beauty & Personal Care,1,197,15,1,1,0.0667,0.0,97,0,6,0,1,561.1,0.0631,0,0.0833,0,13,2.28,2,0,0,0
RZ_100219,CUST_105423,MERCH_017,907.55,UPI,Footwear,1,223,11,0,0,0.0,0.0,99,1,1,0,1,461.7,0.3909,2,0.0,0,0,1.48,0,0,0,0
RZ_100220,CUST_114589,MERCH_017,12763.43,COD,Electronics,1,23,1,1,1,1.0,0.0,26,2,3,0,2,374.7,0.649,0,0.44,1,21,1.0,2,0,0,0
RZ_100221,CUST_119492,MERCH_020,1774.1,CREDIT_CARD,Home & Kitchen,1,115,5,2,2,0.4,0.2,7,1,3,1,1,308.1,0.011,0,0.24,1,16,1.3,1,0,1,0
RZ_100222,CUST_107158,MERCH_024,491.81,UPI,Beauty & Personal Care,1,285,12,0,1,0.0,0.0,12,2,3,1,1,1302.2,0.0872,1,0.0,0,21,1.26,0,0,0,0
RZ_100223,CUST_110248,MERCH_010,2141.87,COD,Home & Kitchen,1,254,5,0,0,0.0,0.0,23,0,1,0,1,981.8,0.0453,0,0.0,1,5,0.59,0,0,0,0
RZ_100224,CUST_107400,MERCH_024,5679.79,UPI,Electronics,1,10,0,0,0,0.0,0.0,4,0,0,1,1,1323.5,0.1735,1,0.0,0,7,0.0,0,0,0,0
RZ_100225,CUST_119554,MERCH_012,1630.92,COD,Fashion & Apparel,1,438,12,1,1,0.0833,0.0,87,0,1,0,1,1024.2,0.4236,0,0.0592,1,3,0.82,1,0,0,0
RZ_100226,CUST_109874,MERCH_012,1146.49,CREDIT_CARD,Fashion & Apparel,2,209,3,0,0,0.0,0.0,17,0,2,0,1,941.8,0.3005,1,0.0,0,21,0.43,0,0,0,0
RZ_100227,CUST_115151,MERCH_015,1169.78,UPI,Beauty & Personal Care,1,1034,64,9,9,0.1406,0.0,15,0,0,0,1,700.1,0.2423,0,0.0492,0,20,1.86,0,0,0,0
RZ_100228,CUST_118639,MERCH_009,1060.07,UPI,Beauty & Personal Care,1,206,10,0,1,0.0,0.0,29,0,3,0,1,715.4,0.3213,1,0.0,0,15,1.46,0,0,0,0
RZ_100229,CUST_101154,MERCH_018,5614.72,CREDIT_CARD,Jewelry & Accessories,1,6,0,0,0,0.0,0.0,4,0,1,0,1,668.3,0.2857,1,0.03,0,17,0.0,1,0,0,0
RZ_100230,CUST_104499,MERCH_016,49446.79,DEBIT_CARD,Electronics,3,492,5,0,0,0.0,0.0,28,1,2,1,1,412.4,0.1681,2,0.0,0,20,0.3,0,0,0,0
RZ_100231,CUST_106295,MERCH_007,1510.54,NET_BANKING,Fashion & Apparel,1,152,8,0,0,0.0,0.0,15,0,4,0,1,582.4,0.2668,1,0.0,0,10,1.58,0,0,0,0
RZ_100232,CUST_112183,MERCH_014,2775.09,NET_BANKING,Beauty & Personal Care,2,4,0,0,0,0.0,0.0,5,0,1,0,1,562.3,0.4782,0,0.0,0,12,0.0,0,0,0,0
RZ_100233,CUST_112874,MERCH_004,970.94,CREDIT_CARD,Fashion & Apparel,1,461,28,1,1,0.0357,0.0,31,0,3,1,1,646.1,0.4482,3,0.0125,0,1,1.82,0,0,0,0
RZ_100234,CUST_118032,MERCH_003,6815.82,UPI,Footwear,2,175,10,0,0,0.0,0.0,18,2,4,0,1,552.1,0.3473,0,0.0,1,6,1.71,0,0,0,0
RZ_100235,CUST_105539,MERCH_012,1076.39,COD,Footwear,1,405,30,1,1,0.0333,0.0,27,1,2,0,3,344.4,0.1935,0,0.0717,0,0,2.22,0,0,0,0
RZ_100236,CUST_109637,MERCH_016,2089.1,COD,Footwear,1,812,20,0,0,0.0,0.0,17,0,0,1,1,782.1,0.5431,3,0.0,0,5,0.74,0,0,0,0
RZ_100237,CUST_115586,MERCH_004,462.46,UPI,Beauty & Personal Care,1,1,0,0,0,0.0,0.0,64,0,0,0,1,1585.5,0.5273,1,0.03,1,2,0.0,1,0,0,0
RZ_100238,CUST_102557,MERCH_004,14003.35,CREDIT_CARD,Fashion & Apparel,3,115,2,0,0,0.0,0.0,33,0,0,1,1,419.1,0.6906,0,0.0,0,19,0.52,0,0,0,0
RZ_100239,CUST_105592,MERCH_003,1285.41,UPI,Fashion & Apparel,1,66,3,0,0,0.0,0.0,12,0,0,0,1,1263.1,0.3092,1,0.0,0,0,1.36,0,0,0,0
RZ_100240,CUST_116482,MERCH_009,33800.38,COD,Electronics,8,611,15,1,2,0.0667,0.0,33,0,1,0,2,726.4,0.2662,0,0.0833,1,9,0.74,1,0,0,0
RZ_100241,CUST_102200,MERCH_024,7681.98,COD,Footwear,3,199,8,1,2,0.125,0.0,17,0,0,1,1,498.8,0.2878,2,0.0438,0,12,1.21,0,0,0,0
RZ_100242,CUST_114172,MERCH_014,5441.35,COD,Fashion & Apparel,2,77,4,1,1,0.25,0.0,28,0,3,2,1,1381.9,0.1204,1,0.0875,0,3,1.56,0,0,0,0
RZ_100243,CUST_102961,MERCH_012,2568.21,CREDIT_CARD,Home & Kitchen,1,293,15,1,1,0.0667,0.0667,6,0,1,1,1,738.7,0.6029,0,0.0467,1,16,1.54,0,0,1,0
RZ_100244,CUST_114207,MERCH_010,66414.79,UPI,Electronics,8,392,23,0,0,0.0,0.0,12,0,0,0,2,1180.6,0.3298,0,0.06,0,4,1.76,1,0,0,0
RZ_100245,CUST_111969,MERCH_014,1849.9,UPI,Fashion & Apparel,1,964,6,0,0,0.0,0.0,1,0,3,0,1,1282.4,0.2427,2,0.0,0,11,0.19,0,0,0,0
RZ_100246,CUST_102869,MERCH_012,2553.32,UPI,Beauty & Personal Care,3,505,23,3,3,0.1304,0.0,23,0,1,0,1,675.8,0.0367,0,0.0456,0,14,1.37,0,0,0,0
RZ_100247,CUST_117340,MERCH_012,1019.09,COD,Fashion & Apparel,2,235,8,1,1,0.125,0.0,32,0,2,0,1,443.3,0.3421,0,0.0438,0,2,1.02,0,0,0,1
RZ_100248,CUST_113992,MERCH_002,28275.06,UPI,Electronics,4,59,2,0,0,0.0,0.0,1,0,1,0,1,835.4,0.3192,1,0.0,0,8,1.02,0,0,0,0
RZ_100249,CUST_105699,MERCH_019,18478.64,NET_BANKING,Electronics,1,125,9,1,2,0.1111,0.0,1,1,2,0,1,168.0,0.2843,0,0.0389,0,21,2.16,0,0,0,0
RZ_100250,CUST_103987,MERCH_013,6776.61,COD,Jewelry & Accessories,1,29,1,0,1,0.0,0.0,18,0,3,0,1,763.4,0.0078,0,0.0,0,14,1.0,0,0,0,0
RZ_100251,CUST_113446,MERCH_010,4953.43,CREDIT_CARD,Footwear,3,437,16,10,10,0.625,0.5,7,1,3,2,3,1062.8,0.1866,0,0.4538,1,0,1.1,0,2,8,0
RZ_100252,CUST_101218,MERCH_023,3340.33,DEBIT_CARD,Fashion & Apparel,3,21,1,0,0,0.0,0.0,33,0,1,0,1,1370.9,0.2575,0,0.0,1,14,1.0,0,0,0,0
RZ_100253,CUST_104735,MERCH_021,12647.24,UPI,Electronics,1,243,13,1,1,0.0769,0.0,17,1,3,0,1,899.5,0.381,1,0.0269,0,23,1.6,0,0,0,0
RZ_100254,CUST_111296,MERCH_001,2241.55,COD,Fashion & Apparel,1,128,7,0,0,0.0,0.0,14,0,3,1,1,771.0,0.1291,0,0.0,1,11,1.64,0,0,0,0
RZ_100255,CUST_104555,MERCH_001,2527.36,NET_BANKING,Fashion & Apparel,1,200,9,0,0,0.0,0.0,17,0,0,0,1,444.9,0.5844,0,0.0,0,16,1.35,0,0,0,0
RZ_100256,CUST_109146,MERCH_008,71621.8,COD,Electronics,4,27,0,0,0,0.0,0.0,4,2,6,3,2,893.0,0.3143,1,0.06,0,11,0.0,1,1,0,0
RZ_100257,CUST_108050,MERCH_006,2201.7,CREDIT_CARD,Home & Kitchen,2,43,2,0,0,0.0,0.0,42,0,1,2,2,429.2,0.3381,0,0.03,0,22,1.4,0,0,0,0
RZ_100258,CUST_112757,MERCH_020,6884.22,COD,Fashion & Apparel,4,156,8,0,0,0.0,0.0,35,0,1,0,1,384.7,0.4024,0,0.0,1,22,1.54,0,0,0,0
RZ_100259,CUST_119830,MERCH_003,1918.5,UPI,Jewelry & Accessories,1,319,21,2,2,0.0952,0.0,15,0,1,1,1,703.8,0.3441,0,0.0333,0,16,1.97,0,0,0,0
RZ_100260,CUST_117429,MERCH_013,3155.77,COD,Home & Kitchen,1,45,2,0,1,0.0,0.0,27,0,2,0,1,1891.1,0.2042,0,0.0,0,21,1.33,0,0,0,1
RZ_100261,CUST_106893,MERCH_025,1304.14,UPI,Home & Kitchen,1,60,1,0,0,0.0,0.0,28,0,1,0,1,1309.8,0.534,0,0.0,0,14,0.5,0,0,0,0
RZ_100262,CUST_118077,MERCH_025,351.0,COD,Beauty & Personal Care,1,70,2,0,0,0.0,0.0,35,0,0,0,1,1094.9,0.4733,0,0.0,1,15,0.86,0,0,0,0
RZ_100263,CUST_114373,MERCH_012,609.6,COD,Beauty & Personal Care,1,90,6,0,0,0.0,0.0,25,0,2,0,1,202.4,0.2596,0,0.0,1,2,2.0,0,0,0,0
RZ_100264,CUST_114565,MERCH_020,1863.54,UPI,Fashion & Apparel,1,681,37,3,3,0.0811,0.027,15,1,3,0,1,530.3,0.2051,0,0.0678,0,1,1.63,1,0,1,0
RZ_100265,CUST_103436,MERCH_016,14680.0,CREDIT_CARD,Electronics,1,49,1,0,0,0.0,0.0,7,0,1,0,2,368.5,0.0372,0,0.03,1,3,0.61,0,0,0,0
RZ_100266,CUST_108754,MERCH_011,5586.45,COD,Home & Kitchen,3,141,7,0,0,0.0,0.0,38,1,2,0,1,729.4,0.3991,1,0.0,0,4,1.49,0,0,0,0
RZ_100267,CUST_110677,MERCH_024,1866.28,COD,Fashion & Apparel,2,55,3,1,2,0.3333,0.0,34,1,4,0,1,710.7,0.2274,0,0.1167,0,16,1.64,0,0,0,1
RZ_100268,CUST_105895,MERCH_004,14983.24,COD,Electronics,1,466,8,1,1,0.125,0.0,5,1,1,0,1,555.1,0.4633,1,0.0438,0,23,0.52,0,0,0,0
RZ_100269,CUST_119738,MERCH_008,9473.67,CREDIT_CARD,Electronics,1,124,8,0,0,0.0,0.0,10,1,2,2,1,590.9,0.1571,0,0.0,0,1,1.94,0,0,0,0
RZ_100270,CUST_116609,MERCH_007,18785.47,DEBIT_CARD,Electronics,4,88,4,0,0,0.0,0.0,2,1,2,0,1,798.2,0.1866,1,0.03,0,0,1.36,1,0,0,0
RZ_100271,CUST_115636,MERCH_016,590.43,CREDIT_CARD,Fashion & Apparel,1,160,1,0,0,0.0,0.0,118,0,2,1,1,253.2,0.1587,1,0.0,0,7,0.19,0,0,0,0
RZ_100272,CUST_107022,MERCH_012,722.13,COD,Home & Kitchen,1,60,0,0,0,0.0,0.0,16,1,3,0,1,1566.2,0.289,0,0.0,0,6,0.0,0,0,0,1
RZ_100273,CUST_109151,MERCH_006,36820.84,COD,Electronics,2,87,1,0,0,0.0,0.0,28,0,2,0,1,728.7,0.4604,1,0.0,1,0,0.34,0,0,0,0
RZ_100274,CUST_105600,MERCH_023,1018.43,COD,Fashion & Apparel,1,55,1,0,0,0.0,0.0,14,2,6,1,1,1043.0,0.1743,0,0.0,0,18,0.55,0,0,0,1
RZ_100275,CUST_107996,MERCH_006,2415.67,UPI,Fashion & Apparel,1,182,1,0,0,0.0,0.0,14,1,4,0,1,935.8,0.2801,1,0.0,1,6,0.16,0,0,0,0
RZ_100276,CUST_109007,MERCH_011,16200.0,COD,Fashion & Apparel,3,815,41,3,3,0.0732,0.0,11,1,1,0,1,1066.5,0.4943,0,0.0256,0,6,1.51,0,0,0,0
